,Index,Mean_Diameter,SEM_Diameter
0,0,0.5020344448250728,0.2558947861003502
1,1,0.5359011735979918,0.2372157149118544
2,2,0.5625886102175376,0.23216135459885776
3,3,0.5050874681190993,0.20432013316324105
4,4,0.43065247830111164,0.19358022257707938
5,5,0.4617158701881335,0.18602138166199125
6,6,0.4196053495908066,0.17737572034599955
7,7,0.45612723128021043,0.17301342924166288
8,8,0.4699964386373176,0.17879076008445327
9,9,0.4885048112847057,0.18266301517064398
10,10,0.4349215954134193,0.17207450258561868
11,11,0.3873576846250782,0.17650772062305084
12,12,0.43999770191486365,0.17604407522262847
13,13,0.4026854133029721,0.17015281495920517
14,14,0.38712182893193536,0.17641203208694992
15,15,0.3551245216485066,0.17942068931530664
16,16,0.3644951470967724,0.16705170764602592
17,17,0.36419595289165,0.16495504443365236
18,18,0.47929408553760344,0.17150921491746282
19,19,0.308982136400868,0.16828151544504114
20,20,0.418894971801363,0.1640916117022737
21,21,0.3988384399609032,0.16081693104459618
22,22,0.3962211367486957,0.17572335743150724
23,23,0.38391805802011997,0.1552603353932166
24,24,0.37456564630740435,0.16879112634508342
25,25,0.40452394279395915,0.15532048639174564
26,26,0.36474613592789495,0.14779256264387605
27,27,0.3993002635250932,0.14964645167069185
28,28,0.3729521476610726,0.14955067336721042
29,29,0.4311928999717129,0.14709452485789662
30,30,0.3665335333565615,0.15559631308431307
31,31,0.3496700232741603,0.13551086674951252
32,32,0.3687695961215255,0.14191881446658774
33,33,0.33586642125717386,0.1408630639513238
34,34,0.2569109184653115,0.1423699549044215
35,35,0.31103394667613493,0.14865218106937692
36,36,0.287100437886298,0.1421871832654633
37,37,0.22309295543442156,0.14015315149953442
38,38,0.32750728400909696,0.1433760374163326
39,39,0.2770601567387595,0.14230793692960622
40,40,0.2788801203003874,0.1431437428154993
41,41,0.2426249184592173,0.13851821927044547
42,42,0.22423468766308174,0.14039804457446955
43,43,0.36429819523154483,0.14507927737973275
44,44,0.3041591514083413,0.13936542022726614
45,45,0.2580903243961614,0.12940378224431404
46,46,0.2040456681349232,0.1352392162594892
47,47,0.20910778558370913,0.11920122758173764
48,48,0.19439231256509606,0.1279966651700617
49,49,0.26919717155717593,0.13631076276174692
